has_variant,product_url,name,sku,mpn,availability,price,description,image_array,brand,image,barcode,barcode_type,color,size,isPriceExcVAT,available_option
False,https://www.fatbraintoys.com/toy_companies/national_sporting_goods/eezy_peezy_3_in_1_folding_bouncer.cfm?ah=AS040-1,Eezy Peezy 3 in 1 Folding Bouncer,AS040-1,TM700,True,189.95,Keep the active excitement soaring through the years!,"['https://www.fatbraintoys.com/images/products/large/as040.jpg', 'https://www.fatbraintoys.com/images/products/detail/as040/as040_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/as040/as040_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/as040/as040_2.jpg']",National Sporting Goods,https://www.fatbraintoys.com/images/products/large/as040.jpg,039035036166,UPC,,,False,Eezy Peezy 3 in 1 Folding Bouncer
False,https://www.fatbraintoys.com/toy_companies/dam_llc/moes_play_rainbow_chair_classic_5_pc.cfm?ah=SEU063-1,Moes Play Rainbow Chair Classic - 5 pc,SEU063-1,5083019,True,143.95,"A beautiful, open-ended companion to playtime!","['https://www.fatbraintoys.com/images/products/large/seu063.jpg', 'https://www.fatbraintoys.com/images/products/detail/seu063/seu063_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/seu063/seu063_1.jpg']","DAM, LLC",https://www.fatbraintoys.com/images/products/large/seu063.jpg,5430003810071,EAN,,,False,Moes Play Rainbow Chair Classic - 5 pc
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toy_co/lamaze_soothing_heart_panda.cfm?ah=FA374-1,Lamaze Soothing Heart Panda,FA374-1,FA374-1,True,27.95,A calming plush panda after your own heart!,"['https://www.fatbraintoys.com/images/products/large/fa374.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa374/fa374_3.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa374/fa374_4.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa374/fa374_5.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa374/fa374_6.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa374/fa374_7.jpg']",Fat Brain Toy Co.,https://www.fatbraintoys.com/images/products/large/fa374.jpg,796714274706,UPC,,,False,Lamaze Soothing Heart Panda
False,https://www.fatbraintoys.com/toy_companies/tomy_corp/lamaze_octotunes.cfm?ah=RR799-1,Lamaze Octotunes,RR799-1,L27027B,True,34.95,It's never too early to start learning about music!,"['https://www.fatbraintoys.com/images/products/large/rr799.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr799/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr799/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr799/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr799/4.jpg']",Tomy Corp.,https://www.fatbraintoys.com/images/products/large/rr799.jpg,796714270272,UPC,,,False,Lamaze Octotunes
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toy_co/lamaze_puffaboo_elephant.cfm?ah=FA371-1,Lamaze Puffaboo Elephant,FA371-1,FA371-1,True,13.95,An adorable friend and an instant baby-soother!,"['https://www.fatbraintoys.com/images/products/large/fa371.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa371/fa371_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa371/fa371_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa371/fa371_4.jpg']",Fat Brain Toy Co.,https://www.fatbraintoys.com/images/products/large/fa371.jpg,796714274676,UPC,,,False,Lamaze Puffaboo Elephant
False,https://www.fatbraintoys.com/toy_companies/warmies/capybara_warmies.cfm?ah=WRM031-1,Capybara Warmies,WRM031-1,CP-CAP-1,True,23.95,Warmies are fully microwavable and freezer-friendly plush animals designed to provide hours of soothing comfort.,['https://www.fatbraintoys.com/images/products/large/wrm031.jpg'],Warmies,https://www.fatbraintoys.com/images/products/large/wrm031.jpg,816018027874,UPC,,,False,Capybara Warmies
False,https://www.fatbraintoys.com/toy_companies/douglas/juniper_luna_moth_puppet_.cfm?ah=DOU193-1,Juniper Luna Moth Puppet ,DOU193-1,1608,True,16.95,A friendly ambassador for the wonders of the night!,"['https://www.fatbraintoys.com/images/products/large/dou193.jpg', 'https://www.fatbraintoys.com/images/products/detail/dou193/dou193_0.jpg']",Douglas,https://www.fatbraintoys.com/images/products/large/dou193.jpg,767548155141,UPC,,,False,Juniper Luna Moth Puppet 
False,https://www.fatbraintoys.com/toy_companies/corolle/babipouce_glow_in_the_dark.cfm?ah=COR184-1,Babipouce Glow in the Dark,COR184-1,020120,True,39.95,"Plump, cuddly, soft, adorable, and GLOWING!","['https://www.fatbraintoys.com/images/products/large/cor184.jpg', 'https://www.fatbraintoys.com/images/products/detail/cor184/cor184_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/cor184/cor184_1.jpg']",Corolle,https://www.fatbraintoys.com/images/products/large/cor184.jpg,4062013020129,EAN,,,False,Babipouce Glow in the Dark
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/personalized_name_puzzle_display_stand.cfm?ah=FB486-1,Personalized Name Puzzle Display Stand,FB486-1,FB486-1,True,4.95,NEW for 2020!,"['https://www.fatbraintoys.com/images/products/large/fb486.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb486/fb486_0.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb486.jpg,182129597835,UPC,,,False,Personalized Name Puzzle Display Stand
False,https://www.fatbraintoys.com/toy_companies/pacific_play_tents/rocketship_pavilion_tent.cfm?ah=PP063-1,Rocketship Pavilion Tent,PP063-1,20465,True,26.95,Launch their imagination to the stars!,"['https://www.fatbraintoys.com/images/products/large/pp063.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp063/pp063_0.jpg']",Pacific Play Tents,https://www.fatbraintoys.com/images/products/large/pp063.jpg,785319131286,UPC,,,False,Rocketship Pavilion Tent
False,https://www.fatbraintoys.com/toy_companies/pacific_play_tents/hide_me_tent_and_tunnel_combo.cfm?ah=PP066-1,Hide-Me Tent and Tunnel Combo,PP066-1,20414,True,34.95,Give your little explorer the perfect hide-out!,"['https://www.fatbraintoys.com/images/products/large/pp066.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp066/pp066_0.jpg']",Pacific Play Tents,https://www.fatbraintoys.com/images/products/large/pp066.jpg,785319204140,UPC,,,False,Hide-Me Tent and Tunnel Combo
False,https://www.fatbraintoys.com/toy_companies/dam_llc/the_mouse_mansion_little_mouse_door_diy.cfm?ah=SEU051-1,The Mouse Mansion Little Mouse Door DIY,SEU051-1,520215,True,15.95,Add a doorway to the Mouse Mansion right in your own room!,"['https://www.fatbraintoys.com/images/products/large/seu051.jpg', 'https://www.fatbraintoys.com/images/products/detail/seu051/seu051_0.jpg']","DAM, LLC",https://www.fatbraintoys.com/images/products/large/seu051.jpg,8719689908805,EAN,,,False,The Mouse Mansion Little Mouse Door DIY
False,https://www.fatbraintoys.com/toy_companies/c_r_gibson_llc/chalkboard_growth_chart_vinyl_wall_decal.cfm?ah=GIB041-1,Chalkboard Growth Chart Vinyl Wall Decal,GIB041-1,W16061,True,17.5,"Grow, measure, write, and remember!",['https://www.fatbraintoys.com/images/products/large/gib041.jpg'],"C. R. Gibson, LLC",https://www.fatbraintoys.com/images/products/large/gib041.jpg,714731160611,UPC,,,False,Chalkboard Growth Chart Vinyl Wall Decal
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/multi_activity_table.cfm?ah=MD648-1,Multi-Activity Table,MD648-1,2371,True,187.95,The ultimate play table for all your little one's favorite activities!,"['https://www.fatbraintoys.com/images/products/large/md648.jpg', 'https://www.fatbraintoys.com/images/products/detail/md648/a.jpg', 'https://www.fatbraintoys.com/images/products/detail/md648/b.jpg', 'https://www.fatbraintoys.com/images/products/detail/md648/c.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md648.jpg,000772023719,UPC,,,False,Multi-Activity Table
False,https://www.fatbraintoys.com/toy_companies/pacific_play_tents/plain_white_tee_pee.cfm?ah=PP051-1,Plain White Tee Pee,PP051-1,39720,True,48.72,Perfect for the most imaginative kiddos!,"['https://www.fatbraintoys.com/images/products/large/pp051.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp051/pp051_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp051/pp051_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp051/pp051_2.jpg']",Pacific Play Tents,https://www.fatbraintoys.com/images/products/large/pp051.jpg,785319130722,UPC,,,False,Plain White Tee Pee
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/wooden_art_activity_table_with_bins.cfm?ah=MD3206-1,Wooden Art & Activity Table with Bins,MD3206-1,30253,True,219.95,Give kids their own beautiful space to play and create!,"['https://www.fatbraintoys.com/images/products/large/md3206.jpg', 'https://www.fatbraintoys.com/images/products/detail/md3206/md3206_0.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md3206.jpg,000772302531,UPC,,,False,Wooden Art & Activity Table with Bins
False,https://www.fatbraintoys.com/toy_companies/malarkey_kids/crib_chomper.cfm?ah=MAL012-4,Crib Chomper,MAL012-4,CRC15FS,True,39.99,Is your baby making a meal of their crib?,"['https://www.fatbraintoys.com/images/products/large/mal012.jpg', 'https://www.fatbraintoys.com/images/products/detail/mal012/mal012_0.jpg']",Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal012.jpg,628065000553,UPC,,,False, Floral
False,https://www.fatbraintoys.com/toy_companies/pacific_play_tents/dots_tee_pee.cfm?ah=PP052-1,Dots Tee Pee,PP052-1,39725,True,62.95,This adorable teepee is right on the dot!,"['https://www.fatbraintoys.com/images/products/large/pp052.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp052/pp052_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/pp052/pp052_1.jpg']",Pacific Play Tents,https://www.fatbraintoys.com/images/products/large/pp052.jpg,785319130746,UPC,,,False,Dots Tee Pee
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-3,Bestie Blanket,MAL013-3,BBL03B,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Blue
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-4,Bestie Blanket,MAL013-4,BBL07F,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Floral
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-1,Bestie Blanket,MAL013-1,BBL01G,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Grey
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-6,Bestie Blanket,MAL013-6,BBL11NR,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Natural Rainbow
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-2,Bestie Blanket,MAL013-2,BBL02P,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Pink
True,https://www.fatbraintoys.com/toy_companies/malarkey_kids/bestie_blanket.cfm?ah=MAL013-5,Bestie Blanket,MAL013-5,BBL09SW,True,29.99,The ideal blanket for bedtime AND playtime!,['https://www.fatbraintoys.com/images/products/large/mal013.jpg'],Malarkey Kids,https://www.fatbraintoys.com/images/products/large/mal013.jpg,628065000621,UPC,,,False, Sage Wood
False,https://www.fatbraintoys.com/toy_companies/lumieworld/lumipets_nightlight_kawaii_cloud.cfm?ah=LUW014-1,LumiPets Nightlight - Kawaii Cloud,LUW014-1,0112,True,24.99,Drift like a cloud into dreamland.,"['https://www.fatbraintoys.com/images/products/large/luw014.jpg', 'https://www.fatbraintoys.com/images/products/detail/luw014/luw014_0.jpg']",LumieWorld,https://www.fatbraintoys.com/images/products/large/luw014.jpg,860008060112,UPC,,,False,LumiPets Nightlight - Kawaii Cloud
False,https://www.fatbraintoys.com/toy_companies/lumieworld/lumipets_nighlight_kawaii_chick.cfm?ah=LUW015-1,LumiPets Nighlight - Kawaii Chick,LUW015-1,0099,True,24.99,The cuteness is almost unbearable! Almost...,"['https://www.fatbraintoys.com/images/products/large/luw015.jpg', 'https://www.fatbraintoys.com/images/products/detail/luw015/luw015_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/luw015/luw015_1.jpg']",LumieWorld,https://www.fatbraintoys.com/images/products/large/luw015.jpg,860008060099,UPC,,,False,LumiPets Nighlight - Kawaii Chick
False,https://www.fatbraintoys.com/toy_companies/constructive_eating/dino_plate.cfm?ah=CE007-1,Dino Plate,CE007-1,7400,True,15.95,Turn mealtime into playtime - without making a mess!,['https://www.fatbraintoys.com/images/products/large/ce007.jpg'],Constructive Eating,https://www.fatbraintoys.com/images/products/large/ce007.jpg,736211126566,UPC,,,False,Dino Plate
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/sparky_puppy.cfm?ah=MAR194-1,Sparky Puppy,MAR194-1,44663,True,12.97,Spark new discoveries with this adorable puppy pal!,"['https://www.fatbraintoys.com/images/products/large/mar194.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar194.jpg,719771446633,UPC,,,False, Character Blanket
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/sparky_puppy.cfm?ah=MAR194-2,Sparky Puppy,MAR194-2,44664,True,14.3,Spark new discoveries with this adorable puppy pal!,"['https://www.fatbraintoys.com/images/products/large/mar194.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar194.jpg,719771446633,UPC,,,False, Soft Toy
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/sparky_puppy.cfm?ah=MAR194-3,Sparky Puppy,MAR194-3,44660,True,6.47,Spark new discoveries with this adorable puppy pal!,"['https://www.fatbraintoys.com/images/products/large/mar194.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar194/mar194_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar194.jpg,719771446633,UPC,,,False, Teether Rattle
False,https://www.fatbraintoys.com/toy_companies/manhattan_toy/deep_sea_dive_bath_book.cfm?ah=MAT436-1,Deep Sea Dive Bath Book,MAT436-1,162610,True,18.2,A deep sea adventure for bath time!,"['https://www.fatbraintoys.com/images/products/large/mat436.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat436/mat436_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat436/mat436_1.jpg']",Manhattan Toy,https://www.fatbraintoys.com/images/products/large/mat436.jpg,011964513086,UPC,,,False,Deep Sea Dive Bath Book
False,https://www.fatbraintoys.com/toy_companies/manhattan_toy/wimmer_ferguson_mind_shapes.cfm?ah=MAT053-1,Wimmer Ferguson Mind-Shapes,MAT053-1,201480,True,26.95,It's no surprise. Babies love them.,"['https://www.fatbraintoys.com/images/products/large/mat053.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat053/1.jpg']",Manhattan Toy,https://www.fatbraintoys.com/images/products/large/mat053.jpg,011964410477,UPC,,,False,Wimmer Ferguson Mind-Shapes
False,https://www.fatbraintoys.com/toy_companies/warmies/my_first_warmies_puppy.cfm?ah=WRM007-1,My First Warmies - Puppy,WRM007-1,MFW-PUP-2,True,23.95,A perfect first cuddle companion for your little one.,"['https://www.fatbraintoys.com/images/products/large/wrm007.jpg', 'https://www.fatbraintoys.com/images/products/detail/wrm007/wrm007_1.jpg']",Warmies,https://www.fatbraintoys.com/images/products/large/wrm007.jpg,816018024088,UPC,,,False,My First Warmies - Puppy
False,https://www.fatbraintoys.com/toy_companies/manhattan_toy/arctic_adventure_bath_book.cfm?ah=MAT435-1,Arctic Adventure Bath Book,MAT435-1,162600,True,18.2,An arctic adventure for bath time!,"['https://www.fatbraintoys.com/images/products/large/mat435.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat435/mat435_0.jpg']",Manhattan Toy,https://www.fatbraintoys.com/images/products/large/mat435.jpg,011964513093,UPC,,,False,Arctic Adventure Bath Book
False,https://www.fatbraintoys.com/toy_companies/juratoys_us/kaloo_manon_k_doll_975_inch.cfm?ah=JAN117-1,Kaloo Manon K Doll - 9.75 inch,JAN117-1,K961997,True,26.99,Your little one's first best friend...,"['https://www.fatbraintoys.com/images/products/large/jan117.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan117/jan117_0.jpg']",Juratoys US,https://www.fatbraintoys.com/images/products/large/jan117.jpg,4895029619977,EAN,,,False,Kaloo Manon K Doll - 9.75 inch
False,https://www.fatbraintoys.com/toy_companies/douglas/demitri_dragon_paci_lovey.cfm?ah=DOU123-1,Demitri Dragon Paci Lovey,DOU123-1,6310,True,11.95,An enchanting new friend for baby!,['https://www.fatbraintoys.com/images/products/large/dou123.jpg'],Douglas,https://www.fatbraintoys.com/images/products/large/dou123.jpg,767548151631,UPC,,,False,Demitri Dragon Paci Lovey
False,https://www.fatbraintoys.com/toy_companies/juratoys_us/kaloo_aurora_k_doll_975_inch.cfm?ah=JAN120-1,Kaloo Aurora K Doll - 9.75 inch,JAN120-1,K970008,True,26.99,Your little one's first best friend...,"['https://www.fatbraintoys.com/images/products/large/jan120.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan120/jan120_0.jpg']",Juratoys US,https://www.fatbraintoys.com/images/products/large/jan120.jpg,4894173100485,EAN,,,False,Kaloo Aurora K Doll - 9.75 inch
False,https://www.fatbraintoys.com/toy_companies/juratoys_us/kaloo_princess_iris_k_doll_975_inch.cfm?ah=JAN121-1,Kaloo Princess Iris K Doll - 9.75 inch,JAN121-1,K970010,True,26.99,A princess fit for a fairytale!,"['https://www.fatbraintoys.com/images/products/large/jan121.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan121/jan121_0.jpg']",Juratoys US,https://www.fatbraintoys.com/images/products/large/jan121.jpg,4894173100508,EAN,,,False,Kaloo Princess Iris K Doll - 9.75 inch
False,https://www.fatbraintoys.com/toy_companies/warmies/blue_crab_warmies.cfm?ah=WRM025-1,Blue Crab Warmies,WRM025-1,CP-BCR-1,True,16.22,"It's not hard to be cuddlier than a crab. But, it is hard to be cuddlier than",['https://www.fatbraintoys.com/images/products/large/wrm025.jpg'],Warmies,https://www.fatbraintoys.com/images/products/large/wrm025.jpg,816018025917,UPC,,,False,Blue Crab Warmies
False,https://www.fatbraintoys.com/toy_companies/tikiri_/madison_doll_in_red_dress_165_inch.cfm?ah=TIK106-1,Madison Doll in Red Dress - 16.5 inch,TIK106-1,21000,True,26.1,An adorable plush doll ready for all your little one's adventures!,"['https://www.fatbraintoys.com/images/products/large/tik106.jpg', 'https://www.fatbraintoys.com/images/products/detail/tik106/tik106_0.jpg']",Tikiri ,https://www.fatbraintoys.com/images/products/large/tik106.jpg,850014020811,UPC,,,False,Madison Doll in Red Dress - 16.5 inch
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/heartbeats.cfm?ah=MAR188-2,Heartbeats,MAR188-2,38003,True,9.95,An adorable plush friend that's sure to win your little one's heart.,"['https://www.fatbraintoys.com/images/products/large/mar188.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar188.jpg,719771380036,UPC,,,False, Bear
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/heartbeats.cfm?ah=MAR188-1,Heartbeats,MAR188-1,38003,True,9.95,An adorable plush friend that's sure to win your little one's heart.,"['https://www.fatbraintoys.com/images/products/large/mar188.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar188.jpg,719771380036,UPC,,,False, Monkey
True,https://www.fatbraintoys.com/toy_companies/mary_meyer/heartbeats.cfm?ah=MAR188-3,Heartbeats,MAR188-3,38003,True,9.95,An adorable plush friend that's sure to win your little one's heart.,"['https://www.fatbraintoys.com/images/products/large/mar188.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar188/mar188_1.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar188.jpg,719771380036,UPC,,,False, Puppy
False,https://www.fatbraintoys.com/toy_companies/dam_llc/the_mouse_mansion_plush_ella.cfm?ah=SEU079-1,The Mouse Mansion Plush Ella,SEU079-1,5203006,True,17.95,Bring the adventures of,"['https://www.fatbraintoys.com/images/products/large/seu079.jpg', 'https://www.fatbraintoys.com/images/products/detail/seu079/seu079_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/seu079/seu079_1.jpg']","DAM, LLC",https://www.fatbraintoys.com/images/products/large/seu079.jpg,8719689908836,EAN,,,False,The Mouse Mansion Plush Ella
False,https://www.fatbraintoys.com/toy_companies/mary_meyer/marshmallow_junior_lamb.cfm?ah=MAR100-1,Marshmallow Junior Lamb,MAR100-1,40573,True,15.99,"Have you ever seen a fluffy marshmallow? If not, you haven't been looking in any sheep fields!",['https://www.fatbraintoys.com/images/products/large/mar100.jpg'],Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar100.jpg,719771405739,UPC,,,False,Marshmallow Junior Lamb
False,https://www.fatbraintoys.com/toy_companies/manhattan_toy/wee_baby_stella_tiny_farmer.cfm?ah=MAT414-1,Wee Baby Stella Tiny Farmer,MAT414-1,156280,True,24.5,An adorable new friend for little farmers!,"['https://www.fatbraintoys.com/images/products/large/mat414.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat414/a.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat414/b.jpg', 'https://www.fatbraintoys.com/images/products/detail/mat414/c.jpg']",Manhattan Toy,https://www.fatbraintoys.com/images/products/large/mat414.jpg,011964489145,UPC,,,False,Wee Baby Stella Tiny Farmer
False,https://www.fatbraintoys.com/toy_companies/tikiri_/tiny_doll_family.cfm?ah=TIK112-1,Tiny Doll Family,TIK112-1,220601,True,39.95,Family life comes to life with this adorable plush doll set!,"['https://www.fatbraintoys.com/images/products/large/tik112.jpg', 'https://www.fatbraintoys.com/images/products/detail/tik112/tik112_0.jpg']",Tikiri ,https://www.fatbraintoys.com/images/products/large/tik112.jpg,850028592526,UPC,,,False,Tiny Doll Family
False,https://www.fatbraintoys.com/toy_companies/tomy_corp/lamaze_muffin_the_moose.cfm?ah=RR748-1,Lamaze Muffin the Moose,RR748-1,L27555B,True,15.95,A truly a-moose-ing baby toy!,"['https://www.fatbraintoys.com/images/products/large/rr748.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr748/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr748/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr748/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/rr748/4.jpg']",Tomy Corp.,https://www.fatbraintoys.com/images/products/large/rr748.jpg,796714275550,UPC,,,False,Lamaze Muffin the Moose
False,https://www.fatbraintoys.com/toy_companies/warmies/axolotl_warmies.cfm?ah=WRM024-1,Axolotl Warmies,WRM024-1,CP-AXO-1,True,23.95,"So unique, so cuddly!",['https://www.fatbraintoys.com/images/products/large/wrm024.jpg'],Warmies,https://www.fatbraintoys.com/images/products/large/wrm024.jpg,816018025429,UPC,,,False,Axolotl Warmies
False,https://www.fatbraintoys.com/toy_companies/mary_meyer/cream_putty_cottontail_12_inch.cfm?ah=MAR212-1,Cream Putty Cottontail - 12 inch,MAR212-1,68092,True,24.99,The cuddliest bunny in all the forest!,"['https://www.fatbraintoys.com/images/products/large/mar212.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar212/mar212_0.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar212.jpg,719771680921,UPC,,,False,Cream Putty Cottontail - 12 inch
False,https://www.fatbraintoys.com/toy_companies/douglas/farm_truck_play_set.cfm?ah=DOU215-1,Farm Truck Play Set,DOU215-1,6726,True,49.95,A plush pickup truck with three finger-puppet farm friends!,['https://www.fatbraintoys.com/images/products/large/dou215.jpg'],Douglas,https://www.fatbraintoys.com/images/products/large/dou215.jpg,767548155233,UPC,,,False,Farm Truck Play Set
False,https://www.fatbraintoys.com/toy_companies/douglas/dragon_fruit_macaroon.cfm?ah=DOU183-1,Dragon Fruit Macaroon,DOU183-1,4734,True,14.95,A dragon fruit that's actually a cuddly dragon!,"['https://www.fatbraintoys.com/images/products/large/dou183.jpg', 'https://www.fatbraintoys.com/images/products/detail/dou183/dou183_0.jpg']",Douglas,https://www.fatbraintoys.com/images/products/large/dou183.jpg,767548154380,UPC,,,False,Dragon Fruit Macaroon
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toy_co/lamaze_captain_calamari.cfm?ah=FA446-1,Lamaze Captain Calamari,FA446-1,FA446-1,True,16.95,"Ahoy, little matey!","['https://www.fatbraintoys.com/images/products/large/fa446.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa446/fa446_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa446/fa446_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa446/fa446_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/fa446/fa446_3.jpg']",Fat Brain Toy Co.,https://www.fatbraintoys.com/images/products/large/fa446.jpg,796714270685,UPC,,,False,Lamaze Captain Calamari
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/sloth_lifelike_animal.cfm?ah=MD3126-1,Sloth Lifelike Animal,MD3126-1,8808,True,33.11,"Kids will love hanging out with this adorable, cuddly sloth!","['https://www.fatbraintoys.com/images/products/large/md3126.jpg', 'https://www.fatbraintoys.com/images/products/detail/md3126/a.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md3126.jpg,000772088084,UPC,,,False,Sloth Lifelike Animal
False,https://www.fatbraintoys.com/toy_companies/warmies/warmies_junior_husky.cfm?ah=WRM012-1,Warmies Junior - Husky,WRM012-1,CPJ-HUS-1,True,11.24,The coziest pup you'll ever meet!,"['https://www.fatbraintoys.com/images/products/large/wrm012.jpg', 'https://www.fatbraintoys.com/images/products/detail/wrm012/wrm012_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/wrm012/wrm012_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/wrm012/wrm012_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/wrm012/wrm012_3.jpg']",Warmies,https://www.fatbraintoys.com/images/products/large/wrm012.jpg,816018021100,UPC,,,False,Warmies Junior - Husky
